60,2009,10,2100,12.41,0.14163,0.025,0.067,0,13.08,5.72,19.2,0.465,0.678
60,2009,10,2200,12.39,0.14188,0.025,0.066,0,13.07,5.715,19.28,0.465,0.681
60,2009,10,2300,12.35,0.14254,0.025,0.07,0,13.09,5.713,19.5,0.468,0.689
60,2009,10,2400,12.33,0.1432,0.025,0.086,0,13.08,5.715,19.73,0.47,0.697
24,2009,10,2400,12.26,0.14005,0.025,0.113,0,13.12,5.696,18.68,0.459,0.66
60,2009,11,100,12.3,0.14353,0.025,0.106,0,13.05,5.722,19.84,0.471,0.701
60,2009,11,200,12.27,0.14363,0.025,0.094,0,13,5.721,19.87,0.471,0.702
60,2009,11,300,12.27,0.14367,0.025,0.093,0,12.99,5.719,19.89,0.471,0.702
60,2009,11,400,12.26,0.14366,0.025,0.104,0,12.99,5.718,19.88,0.471,0.702
60,2009,11,500,12.24,0.14357,0.025,0.065,0,12.91,5.718,19.85,0.471,0.701
60,2009,11,600,12.24,0.14338,0.025,0.064,0,12.96,5.703,19.79,0.47,0.699
60,2009,11,700,12.24,0.14298,0.025,0.069,0,12.95,5.701,19.65,0.469,0.694
60,2009,11,800,12.22,0.14234,0.025,0.075,0,12.96,5.694,19.44,0.467,0.686
60,2009,11,900,12.23,0.1418,0.025,0.098,0,13.02,5.687,19.26,0.465,0.68
60,2009,11,1000,12.32,0.1415,0.025,0.129,0,13.06,5.686,19.16,0.464,0.677
60,2009,11,1100,12.39,0.14096,0.025,0.172,0,13.14,5.68,18.98,0.462,0.67
60,2009,11,1200,12.82,0.14079,0.025,0.244,0,13.09,5.688,18.92,0.462,0.668
60,2009,11,1300,13.38,0.1406,0.025,0.298,0,13.11,5.685,18.86,0.461,0.666
60,2009,11,1400,13.45,0.14074,0.024,0.334,0,13.11,5.695,18.91,0.462,0.668
60,2009,11,1500,13.43,0.14057,0.024,0.313,0,13.07,5.704,18.85,0.461,0.666
60,2009,11,1600,12.98,0.14018,0.024,0.27,0,13.01,5.709,18.72,0.46,0.661
60,2009,11,1700,12.67,0.13973,0.024,0.225,0,13.05,5.697,18.58,0.458,0.656
60,2009,11,1800,12.55,0.13937,0.025,0.186,0,13,5.708,18.46,0.457,0.652
60,2009,11,1900,12.5,0.13878,0.025,0.16,0,13.03,5.7,18.27,0.455,0.645
60,2009,11,2000,12.45,0.13805,0.025,0.132,0,13.09,5.697,18.03,0.453,0.637
60,2009,11,2100,12.42,0.13717,0.025,0.114,0,13.08,5.702,17.75,0.45,0.627
60,2009,11,2200,12.37,0.13605,0.025,0.1,0,13.16,5.691,17.4,0.446,0.615
60,2009,11,2300,12.33,0.13515,0.025,0.089,0,13.12,5.695,17.12,0.443,0.605
60,2009,11,2400,12.3,0.13459,0.025,0.081,0,13.1,5.694,16.95,0.442,0.598
24,2009,11,2400,12.22,0.14053,0.025,0.151,0,13.04,5.701,18.85,0.461,0.666
60,2009,12,100,12.27,0.13498,0.025,0.085,0,13.11,5.692,17.07,0.443,0.603
60,2009,12,200,12.24,0.13585,0.025,0.097,0,13.1,5.69,17.34,0.446,0.612
60,2009,12,300,12.22,0.13633,0.025,0.101,0,13.11,5.685,17.49,0.447,0.618
60,2009,12,400,12.22,0.13708,0.025,0.109,0,13.12,5.685,17.73,0.45,0.626
60,2009,12,500,12.2,0.14198,0.025,0.111,0,13.02,5.691,19.32,0.466,0.682
