"station","year","julian day","hour","avg temp deg C"
"unknown station",2005,169,2400,15.170
"unknown station",2005,170,100,14.730
"unknown station",2005,170,200,14.600
"unknown station",2005,170,300,14.160
"unknown station",2005,170,400,14.330
"unknown station",2005,170,500,14.390
"unknown station",2005,170,600,14.350
"unknown station",2005,170,700,14.740
"unknown station",2005,170,800,15.660
"unknown station",2005,170,900,16.500
"unknown station",2005,170,1000,18.150
"unknown station",2005,170,1100,18.700
"unknown station",2005,170,1200,19.820
"unknown station",2005,170,1300,20.630
"unknown station",2005,170,1400,20.610
"unknown station",2005,170,1500,21.240
"unknown station",2005,170,1600,21.420
"unknown station",2005,170,1700,22.600
"unknown station",2005,170,1800,22.110
"unknown station",2005,170,1900,19.830
"unknown station",2005,170,2000,18.210
"unknown station",2005,170,2100,17.780
"unknown station",2005,170,2200,18.110
"unknown station",2005,170,2300,16.920
"unknown station",2005,170,2400,15.770
"unknown station",2005,171,100,14.510
"unknown station",2005,171,200,13.700
"unknown station",2005,171,300,13.340
"unknown station",2005,171,400,12.520
"unknown station",2005,171,500,12.110
"unknown station",2005,171,600,12.270
"unknown station",2005,171,700,13.890
"unknown station",2005,171,800,16.770
"unknown station",2005,171,900,19.240
"unknown station",2005,171,1000,20.630
"unknown station",2005,171,1100,22.010
"unknown station",2005,171,1200,22.320
"unknown station",2005,171,1300,24.110
"unknown station",2005,171,1400,24.260
"unknown station",2005,171,1500,24.770
"unknown station",2005,171,1600,25.400
"unknown station",2005,171,1700,25.770
"unknown station",2005,171,1800,25.160
"unknown station",2005,171,1900,21.740
"unknown station",2005,171,2000,19.830
"unknown station",2005,171,2100,18.780
"unknown station",2005,171,2200,17.660
"unknown station",2005,171,2300,16.830
"unknown station",2005,171,2400,16.160
"unknown station",2005,172,100,15.230
"unknown station",2005,172,200,15.640
"unknown station",2005,172,300,14.140
"unknown station",2005,172,400,12.930
"unknown station",2005,172,500,12.770
"unknown station",2005,172,600,13.560
"unknown station",2005,172,700,15.350
"unknown station",2005,172,800,19.330
"unknown station",2005,172,900,21.840
"unknown station",2005,172,1000,23.730
"unknown station",2005,172,1100,25.880
"unknown station",2005,172,1200,26.150
"unknown station",2005,172,1300,27.190
"unknown station",2005,172,1400,27.920
"unknown station",2005,172,1500,27.850
"unknown station",2005,172,1600,27.660
"unknown station",2005,172,1700,27.900
"unknown station",2005,172,1800,26.240
"unknown station",2005,172,1900,22.970
"unknown station",2005,172,2000,20.520
"unknown station",2005,172,2100,18.910
"unknown station",2005,172,2200,18.130
"unknown station",2005,172,2300,17.990
"unknown station",2005,172,2400,17.690
"unknown station",2005,173,100,17.450
"unknown station",2005,173,200,16.900
"unknown station",2005,173,300,16.130
"unknown station",2005,173,400,15.700
"unknown station",2005,173,500,15.610
"unknown station",2005,173,600,16.690
"unknown station",2005,173,700,18.940
"unknown station",2005,173,800,19.320
"unknown station",2005,173,900,19.420
"unknown station",2005,173,1000,20.110
"unknown station",2005,173,1100,22.290
"unknown station",2005,173,1200,23.510
"unknown station",2005,173,1300,23.830
"unknown station",2005,173,1400,21.470
"unknown station",2005,173,1500,21.320
"unknown station",2005,173,1600,22.160
"unknown station",2005,173,1700,21.220
"unknown station",2005,173,1800,21.550
"unknown station",2005,173,1900,19.350
"unknown station",2005,173,2000,18.020
"unknown station",2005,173,2100,16.980
"unknown station",2005,173,2200,16.370
"unknown station",2005,173,2300,15.370
"unknown station",2005,173,2400,14.020
"unknown station",2005,174,100,12.990
"unknown station",2005,174,200,12.200
"unknown station",2005,174,300,11.530
"unknown station",2005,174,400,10.880
"unknown station",2005,174,500,10.340
"unknown station",2005,174,600,10.490
"unknown station",2005,174,700,12.380
"unknown station",2005,174,800,16.450
"unknown station",2005,174,900,18.770
"unknown station",2005,174,1000,20.240
"unknown station",2005,174,1100,21.760
"unknown station",2005,174,1200,22.620
"unknown station",2005,174,1300,23.720
"unknown station",2005,174,1400,24.390
"unknown station",2005,174,1500,25.230
"unknown station",2005,174,1600,25.810
"unknown station",2005,174,1700,25.960
"unknown station",2005,174,1800,25.000
"unknown station",2005,174,1900,21.200
"unknown station",2005,174,2000,19.360
"unknown station",2005,174,2100,18.880
"unknown station",2005,174,2200,18.960
"unknown station",2005,174,2300,19.220
"unknown station",2005,174,2400,19.250
"unknown station",2005,175,100,18.900
"unknown station",2005,175,200,16.050
"unknown station",2005,175,300,14.310
"unknown station",2005,175,400,13.530
"unknown station",2005,175,500,13.140
"unknown station",2005,175,600,13.510
"unknown station",2005,175,700,15.510
"unknown station",2005,175,800,20.170
"unknown station",2005,175,900,23.200
"unknown station",2005,175,1000,25.520
"unknown station",2005,175,1100,26.810
"unknown station",2005,175,1200,27.700
"unknown station",2005,175,1300,28.740
"unknown station",2005,175,1400,29.520
"unknown station",2005,175,1500,29.680
"unknown station",2005,175,1600,30.000
"unknown station",2005,175,1700,29.330
"unknown station",2005,175,1800,28.220
"unknown station",2005,175,1900,24.930
"unknown station",2005,175,2000,23.520
"unknown station",2005,175,2100,23.930
"unknown station",2005,175,2200,24.180
"unknown station",2005,175,2300,23.760
"unknown station",2005,175,2400,23.180
"unknown station",2005,176,100,22.720
"unknown station",2005,176,200,22.810
"unknown station",2005,176,300,22.750
"unknown station",2005,176,400,22.150
"unknown station",2005,176,500,21.740
"unknown station",2005,176,600,21.820
"unknown station",2005,176,700,22.420
"unknown station",2005,176,800,24.210
"unknown station",2005,176,900,26.240
"unknown station",2005,176,1000,27.560
"unknown station",2005,176,1100,29.610
"unknown station",2005,176,1200,30.960
"unknown station",2005,176,1300,31.650
"unknown station",2005,176,1400,33.030
"unknown station",2005,176,1500,33.580
"unknown station",2005,176,1600,32.950
"unknown station",2005,176,1700,32.070
"unknown station",2005,176,1800,29.830
"unknown station",2005,176,1900,27.110
"unknown station",2005,176,2000,26.080
"unknown station",2005,176,2100,26.180
"unknown station",2005,176,2200,26.000
"unknown station",2005,176,2300,25.780
"unknown station",2005,176,2400,25.860
"unknown station",2005,177,100,25.100
"unknown station",2005,177,200,24.470
"unknown station",2005,177,300,24.430
"unknown station",2005,177,400,23.490
"unknown station",2005,177,500,21.930
"unknown station",2005,177,600,21.550
"unknown station",2005,177,700,22.650
"unknown station",2005,177,800,25.430
"unknown station",2005,177,900,27.420
"unknown station",2005,177,1000,28.740
"unknown station",2005,177,1100,30.600
"unknown station",2005,177,1200,32.040
"unknown station",2005,177,1300,32.790
"unknown station",2005,177,1400,33.250
"unknown station",2005,177,1500,33.830
"unknown station",2005,177,1600,34.120
"unknown station",2005,177,1700,32.900
"unknown station",2005,177,1800,30.080
"unknown station",2005,177,1900,27.550
"unknown station",2005,177,2000,25.840
"unknown station",2005,177,2100,24.780
"unknown station",2005,177,2200,23.260
"unknown station",2005,177,2300,22.530
"unknown station",2005,177,2400,22.030
"unknown station",2005,178,100,21.680
"unknown station",2005,178,200,21.780
"unknown station",2005,178,300,21.290
"unknown station",2005,178,400,20.960
"unknown station",2005,178,500,20.650
"unknown station",2005,178,600,20.970
"unknown station",2005,178,700,22.050
"unknown station",2005,178,800,24.740
"unknown station",2005,178,900,27.730
"unknown station",2005,178,1000,29.110
"unknown station",2005,178,1100,29.130
"unknown station",2005,178,1200,29.160
"unknown station",2005,178,1300,27.840
"unknown station",2005,178,1400,29.760
"unknown station",2005,178,1500,29.120
"unknown station",2005,178,1600,27.520
"unknown station",2005,178,1700,26.390
"unknown station",2005,178,1800,25.580
"unknown station",2005,178,1900,24.970
"unknown station",2005,178,2000,24.380
"unknown station",2005,178,2100,23.820
"unknown station",2005,178,2200,23.420
"unknown station",2005,178,2300,23.460
"unknown station",2005,178,2400,23.260
"unknown station",2005,179,100,22.530
"unknown station",2005,179,200,22.160
"unknown station",2005,179,300,21.970
"unknown station",2005,179,400,21.950
"unknown station",2005,179,500,21.930
"unknown station",2005,179,600,22.030
"unknown station",2005,179,700,22.300
"unknown station",2005,179,800,22.480
"unknown station",2005,179,900,22.910
"unknown station",2005,179,1000,23.310
"unknown station",2005,179,1100,23.540
"unknown station",2005,179,1200,24.810
"unknown station",2005,179,1300,25.520
"unknown station",2005,179,1400,27.260
"unknown station",2005,179,1500,28.680
"unknown station",2005,179,1600,29.360
"unknown station",2005,179,1700,30.860
"unknown station",2005,179,1800,28.910
"unknown station",2005,179,1900,26.370
"unknown station",2005,179,2000,25.830
"unknown station",2005,179,2100,25.020
"unknown station",2005,179,2200,25.960
"unknown station",2005,179,2300,26.030
"unknown station",2005,179,2400,25.950
"unknown station",2005,180,100,25.680
"unknown station",2005,180,200,25.880
"unknown station",2005,180,300,25.530
"unknown station",2005,180,400,24.890
"unknown station",2005,180,500,23.940
"unknown station",2005,180,600,24.400
"unknown station",2005,180,700,25.020
"unknown station",2005,180,800,25.950
"unknown station",2005,180,900,27.660
"unknown station",2005,180,1000,27.510
"unknown station",2005,180,1100,24.880
"unknown station",2005,180,1200,22.200
"unknown station",2005,180,1300,23.760
"unknown station",2005,180,1400,23.640
"unknown station",2005,180,1500,23.070
"unknown station",2005,180,1600,23.230
"unknown station",2005,180,1700,23.760
"unknown station",2005,180,1800,23.370
"unknown station",2005,180,1900,22.740
"unknown station",2005,180,2000,22.320
"unknown station",2005,180,2100,22.020
"unknown station",2005,180,2200,21.810
"unknown station",2005,180,2300,21.690
"unknown station",2005,180,2400,21.330
"unknown station",2005,181,100,20.970
"unknown station",2005,181,200,20.750
"unknown station",2005,181,300,20.490
"unknown station",2005,181,400,20.430
"unknown station",2005,181,500,20.370
"unknown station",2005,181,600,20.560
"unknown station",2005,181,700,20.730
"unknown station",2005,181,800,21.830
"unknown station",2005,181,900,22.980
"unknown station",2005,181,1000,24.550
"unknown station",2005,181,1100,25.050
"unknown station",2005,181,1200,25.420
"unknown station",2005,181,1300,25.900
"unknown station",2005,181,1400,26.870
"unknown station",2005,181,1500,28.030
"unknown station",2005,181,1600,28.090
"unknown station",2005,181,1700,28.940
"unknown station",2005,181,1800,26.690
"unknown station",2005,181,1900,25.330
"unknown station",2005,181,2000,24.500
"unknown station",2005,181,2100,23.530
"unknown station",2005,181,2200,22.660
"unknown station",2005,181,2300,22.280
"unknown station",2005,181,2400,22.090
"unknown station",2005,182,100,21.750
"unknown station",2005,182,200,21.280
"unknown station",2005,182,300,20.950
"unknown station",2005,182,400,20.860
"unknown station",2005,182,500,20.920
"unknown station",2005,182,600,21.150
"unknown station",2005,182,700,21.320
"unknown station",2005,182,800,21.830
"unknown station",2005,182,900,23.700
"unknown station",2005,182,1000,25.310
"unknown station",2005,182,1100,26.460
"unknown station",2005,182,1200,26.840
"unknown station",2005,182,1300,28.620
"unknown station",2005,182,1400,28.520
"unknown station",2005,182,1500,28.880
"unknown station",2005,182,1600,27.860
"unknown station",2005,182,1700,26.450
"unknown station",2005,182,1800,23.710
"unknown station",2005,182,1900,21.380
"unknown station",2005,182,2000,22.110
"unknown station",2005,182,2100,22.070
"unknown station",2005,182,2200,21.960
"unknown station",2005,182,2300,21.740
"unknown station",2005,182,2400,21.470
"unknown station",2005,183,100,20.990
"unknown station",2005,183,200,20.410
"unknown station",2005,183,300,19.790
"unknown station",2005,183,400,19.210
"unknown station",2005,183,500,18.530
"unknown station",2005,183,600,18.640
"unknown station",2005,183,700,18.540
"unknown station",2005,183,800,19.860
"unknown station",2005,183,900,21.160
"unknown station",2005,183,1000,21.640
"unknown station",2005,183,1100,22.670
"unknown station",2005,183,1200,23.440
"unknown station",2005,183,1300,23.880
"unknown station",2005,183,1400,24.670
"unknown station",2005,183,1500,25.560
"unknown station",2005,183,1600,25.680
"unknown station",2005,183,1700,25.740
"unknown station",2005,183,1800,24.730
"unknown station",2005,183,1900,22.350
"unknown station",2005,183,2000,19.120
"unknown station",2005,183,2100,17.490
"unknown station",2005,183,2200,16.570
"unknown station",2005,183,2300,16.130
"unknown station",2005,183,2400,15.350
"unknown station",2005,184,100,14.460
"unknown station",2005,184,200,13.750
"unknown station",2005,184,300,13.400
"unknown station",2005,184,400,13.170
"unknown station",2005,184,500,13.090
"unknown station",2005,184,600,13.060
"unknown station",2005,184,700,15.060
"unknown station",2005,184,800,18.060
"unknown station",2005,184,900,20.480
"unknown station",2005,184,1000,22.410
"unknown station",2005,184,1100,24.090
"unknown station",2005,184,1200,24.900
"unknown station",2005,184,1300,25.430
"unknown station",2005,184,1400,25.190
"unknown station",2005,184,1500,24.710
"unknown station",2005,184,1600,24.540
"unknown station",2005,184,1700,24.580
"unknown station",2005,184,1800,23.540
"unknown station",2005,184,1900,20.830
"unknown station",2005,184,2000,18.870
"unknown station",2005,184,2100,17.850
"unknown station",2005,184,2200,16.800
"unknown station",2005,184,2300,16.470
"unknown station",2005,184,2400,16.250
"unknown station",2005,185,100,15.420
"unknown station",2005,185,200,15.010
"unknown station",2005,185,300,14.700
"unknown station",2005,185,400,14.160
"unknown station",2005,185,500,13.400
"unknown station",2005,185,600,13.320
"unknown station",2005,185,700,14.650
"unknown station",2005,185,800,18.550
"unknown station",2005,185,900,21.880
"unknown station",2005,185,1000,23.950
"unknown station",2005,185,1100,25.410
"unknown station",2005,185,1200,26.350
"unknown station",2005,185,1300,27.370
"unknown station",2005,185,1400,27.910
"unknown station",2005,185,1500,27.980
"unknown station",2005,185,1600,27.700
"unknown station",2005,185,1700,27.360
"unknown station",2005,185,1800,25.700
"unknown station",2005,185,1900,23.550
"unknown station",2005,185,2000,22.330
"unknown station",2005,185,2100,21.790
"unknown station",2005,185,2200,21.090
"unknown station",2005,185,2300,20.560
"unknown station",2005,185,2400,19.080
"unknown station",2005,186,100,18.080
"unknown station",2005,186,200,17.710
"unknown station",2005,186,300,17.530
"unknown station",2005,186,400,17.650
"unknown station",2005,186,500,17.850
"unknown station",2005,186,600,18.480
"unknown station",2005,186,700,20.230
"unknown station",2005,186,800,21.940
"unknown station",2005,186,900,23.440
"unknown station",2005,186,1000,25.020
"unknown station",2005,186,1100,26.250
"unknown station",2005,186,1200,26.340
"unknown station",2005,186,1300,25.150
"unknown station",2005,186,1400,26.410
"unknown station",2005,186,1500,26.870
"unknown station",2005,186,1600,26.630
"unknown station",2005,186,1700,26.610
"unknown station",2005,186,1800,25.990
"unknown station",2005,186,1900,24.700
"unknown station",2005,186,2000,23.630
"unknown station",2005,186,2100,23.230
"unknown station",2005,186,2200,22.990
"unknown station",2005,186,2300,22.840
"unknown station",2005,186,2400,22.530
"unknown station",2005,187,100,22.050
"unknown station",2005,187,200,21.680
"unknown station",2005,187,300,21.480
"unknown station",2005,187,400,21.340
"unknown station",2005,187,500,21.320
"unknown station",2005,187,600,21.520
"unknown station",2005,187,700,22.150
"unknown station",2005,187,800,22.420
"unknown station",2005,187,900,22.480
"unknown station",2005,187,1000,23.190
"unknown station",2005,187,1100,24.870
"unknown station",2005,187,1200,26.620
"unknown station",2005,187,1300,27.450
"unknown station",2005,187,1400,28.080
"unknown station",2005,187,1500,27.160
"unknown station",2005,187,1600,27.010
"unknown station",2005,187,1700,26.200
"unknown station",2005,187,1800,25.260
"unknown station",2005,187,1900,24.070
"unknown station",2005,187,2000,22.980
"unknown station",2005,187,2100,22.860
"unknown station",2005,187,2200,22.560
"unknown station",2005,187,2300,22.210
"unknown station",2005,187,2400,21.390
"unknown station",2005,188,100,20.740
"unknown station",2005,188,200,20.260
"unknown station",2005,188,300,19.840
"unknown station",2005,188,400,19.510
"unknown station",2005,188,500,19.390
"unknown station",2005,188,600,19.470
"unknown station",2005,188,700,19.480
"unknown station",2005,188,800,19.750
"unknown station",2005,188,900,20.100
"unknown station",2005,188,1000,20.220
"unknown station",2005,188,1100,20.670
"unknown station",2005,188,1200,21.130
"unknown station",2005,188,1300,21.520
"unknown station",2005,188,1400,21.830
"unknown station",2005,188,1500,22.460
"unknown station",2005,188,1600,22.710
"unknown station",2005,188,1700,22.120
"unknown station",2005,188,1800,21.240
"unknown station",2005,188,1900,20.580
"unknown station",2005,188,2000,20.540
"unknown station",2005,188,2100,20.100
"unknown station",2005,188,2200,19.660
"unknown station",2005,188,2300,19.230
"unknown station",2005,188,2400,19.050
"unknown station",2005,189,100,18.690
"unknown station",2005,189,200,18.400
"unknown station",2005,189,300,18.330
"unknown station",2005,189,400,18.080
"unknown station",2005,189,500,17.410
"unknown station",2005,189,600,17.190
"unknown station",2005,189,700,17.060
"unknown station",2005,189,800,17.200
"unknown station",2005,189,900,17.200
"unknown station",2005,189,1000,17.120
"unknown station",2005,189,1100,16.940
"unknown station",2005,189,1200,17.170
"unknown station",2005,189,1300,17.450
"unknown station",2005,189,1400,17.520
"unknown station",2005,189,1500,17.500
"unknown station",2005,189,1600,17.430
"unknown station",2005,189,1700,17.450
"unknown station",2005,189,1800,17.430
"unknown station",2005,189,1900,17.360
"unknown station",2005,189,2000,17.020
"unknown station",2005,189,2100,16.770
"unknown station",2005,189,2200,16.540
"unknown station",2005,189,2300,16.350
"unknown station",2005,189,2400,16.150
"unknown station",2005,190,100,16.080
"unknown station",2005,190,200,16.060
"unknown station",2005,190,300,16.100
"unknown station",2005,190,400,16.150
"unknown station",2005,190,500,16.300
"unknown station",2005,190,600,16.660
"unknown station",2005,190,700,17.520
"unknown station",2005,190,800,18.620
"unknown station",2005,190,900,20.270
"unknown station",2005,190,1000,21.740
"unknown station",2005,190,1100,23.060
"unknown station",2005,190,1200,24.320
"unknown station",2005,190,1300,25.150
"unknown station",2005,190,1400,25.100
"unknown station",2005,190,1500,25.730
"unknown station",2005,190,1600,25.780
"unknown station",2005,190,1700,25.130
"unknown station",2005,190,1800,24.000
"unknown station",2005,190,1900,22.470
"unknown station",2005,190,2000,20.200
"unknown station",2005,190,2100,19.080
"unknown station",2005,190,2200,19.850
"unknown station",2005,190,2300,20.060
"unknown station",2005,190,2400,19.420
"unknown station",2005,191,100,19.280
"unknown station",2005,191,200,19.580
"unknown station",2005,191,300,19.720
"unknown station",2005,191,400,20.120
"unknown station",2005,191,500,20.200
"unknown station",2005,191,600,20.200
"unknown station",2005,191,700,20.900
"unknown station",2005,191,800,21.600
"unknown station",2005,191,900,22.200
"unknown station",2005,191,1000,24.220
"unknown station",2005,191,1100,26.640
"unknown station",2005,191,1200,29.200
"unknown station",2005,191,1300,30.800
"unknown station",2005,191,1400,31.800
"unknown station",2005,191,1500,31.960
"unknown station",2005,191,1600,31.330
"unknown station",2005,191,1700,30.230
"unknown station",2005,191,1800,28.520
"unknown station",2005,191,1900,23.720
"unknown station",2005,191,2000,21.610
"unknown station",2005,191,2100,20.330
"unknown station",2005,191,2200,19.340
"unknown station",2005,191,2300,18.710
"unknown station",2005,191,2400,18.710
"unknown station",2005,192,100,18.450
"unknown station",2005,192,200,18.500
"unknown station",2005,192,300,18.820
"unknown station",2005,192,400,19.130
"unknown station",2005,192,500,18.770
"unknown station",2005,192,600,18.370
"unknown station",2005,192,700,19.370
"unknown station",2005,192,800,22.390
"unknown station",2005,192,900,25.000
"unknown station",2005,192,1000,26.290
"unknown station",2005,192,1100,27.680
"unknown station",2005,192,1200,29.500
"unknown station",2005,192,1300,30.410
"unknown station",2005,192,1400,31.500
"unknown station",2005,192,1500,31.210
"unknown station",2005,192,1600,32.650
"unknown station",2005,192,1700,32.550
"unknown station",2005,192,1800,29.860
"unknown station",2005,192,1900,26.020
"unknown station",2005,192,2000,24.170
"unknown station",2005,192,2100,23.130
"unknown station",2005,192,2200,22.320
"unknown station",2005,192,2300,21.720
"unknown station",2005,192,2400,21.450
"unknown station",2005,193,100,21.070
"unknown station",2005,193,200,20.430
"unknown station",2005,193,300,20.130
"unknown station",2005,193,400,19.930
"unknown station",2005,193,500,19.650
"unknown station",2005,193,600,19.990
"unknown station",2005,193,700,21.140
"unknown station",2005,193,800,24.190
"unknown station",2005,193,900,26.460
"unknown station",2005,193,1000,28.100
"unknown station",2005,193,1100,29.560
"unknown station",2005,193,1200,30.930
"unknown station",2005,193,1300,31.000
"unknown station",2005,193,1400,30.550
"unknown station",2005,193,1500,30.110
"unknown station",2005,193,1600,29.390
"unknown station",2005,193,1700,27.330
"unknown station",2005,193,1800,25.300
"unknown station",2005,193,1900,22.130
"unknown station",2005,193,2000,20.910
"unknown station",2005,193,2100,20.620
"unknown station",2005,193,2200,19.680
"unknown station",2005,193,2300,20.220
"unknown station",2005,193,2400,19.220
"unknown station",2005,194,100,18.390
"unknown station",2005,194,200,17.930
"unknown station",2005,194,300,17.360
"unknown station",2005,194,400,17.770
"unknown station",2005,194,500,17.910
"unknown station",2005,194,600,18.120
"unknown station",2005,194,700,19.520
"unknown station",2005,194,800,21.430
"unknown station",2005,194,900,22.370
"unknown station",2005,194,1000,23.890
"unknown station",2005,194,1100,24.080
"unknown station",2005,194,1200,23.090
"unknown station",2005,194,1300,23.160
"unknown station",2005,194,1400,23.370
"unknown station",2005,194,1500,25.360
"unknown station",2005,194,1600,25.620
"unknown station",2005,194,1700,25.380
"unknown station",2005,194,1800,24.860
"unknown station",2005,194,1900,23.460
"unknown station",2005,194,2000,22.740
"unknown station",2005,194,2100,22.360
"unknown station",2005,194,2200,21.990
"unknown station",2005,194,2300,22.110
"unknown station",2005,194,2400,21.890
"unknown station",2005,195,100,21.270
"unknown station",2005,195,200,20.820
"unknown station",2005,195,300,21.060
"unknown station",2005,195,400,20.930
"unknown station",2005,195,500,20.740
"unknown station",2005,195,600,21.390
"unknown station",2005,195,700,22.640
"unknown station",2005,195,800,24.060
"unknown station",2005,195,900,25.750
"unknown station",2005,195,1000,26.150
"unknown station",2005,195,1100,26.420
"unknown station",2005,195,1200,27.710
"unknown station",2005,195,1300,29.040
"unknown station",2005,195,1400,29.160
"unknown station",2005,195,1500,29.010
"unknown station",2005,195,1600,29.050
"unknown station",2005,195,1700,28.760
"unknown station",2005,195,1800,27.790
"unknown station",2005,195,1900,25.940
"unknown station",2005,195,2000,24.090
"unknown station",2005,195,2100,23.820
"unknown station",2005,195,2200,23.370
"unknown station",2005,195,2300,22.940
"unknown station",2005,195,2400,22.310
"unknown station",2005,196,100,21.650
"unknown station",2005,196,200,21.460
"unknown station",2005,196,300,21.810
"unknown station",2005,196,400,21.900
"unknown station",2005,196,500,22.080
"unknown station",2005,196,600,22.780
"unknown station",2005,196,700,23.820
"unknown station",2005,196,800,24.310
"unknown station",2005,196,900,25.270
"unknown station",2005,196,1000,27.340
"unknown station",2005,196,1100,28.420
"unknown station",2005,196,1200,29.520
"unknown station",2005,196,1300,30.920
"unknown station",2005,196,1400,30.670
"unknown station",2005,196,1500,30.650
"unknown station",2005,196,1600,30.950
"unknown station",2005,196,1700,30.690
"unknown station",2005,196,1800,29.210
"unknown station",2005,196,1900,27.040
"unknown station",2005,196,2000,25.580
"unknown station",2005,196,2100,24.620
"unknown station",2005,196,2200,23.480
"unknown station",2005,196,2300,22.750
"unknown station",2005,196,2400,22.180
"unknown station",2005,197,100,21.840
"unknown station",2005,197,200,21.970
"unknown station",2005,197,300,22.210
"unknown station",2005,197,400,22.400
"unknown station",2005,197,500,22.630
"unknown station",2005,197,600,22.740
"unknown station",2005,197,700,23.330
"unknown station",2005,197,800,24.390
"unknown station",2005,197,900,24.920
"unknown station",2005,197,1000,25.720
"unknown station",2005,197,1100,26.260
"unknown station",2005,197,1200,26.430
"unknown station",2005,197,1300,26.480
"unknown station",2005,197,1400,27.660
"unknown station",2005,197,1500,27.060
"unknown station",2005,197,1600,26.080
"unknown station",2005,197,1700,26.490
"unknown station",2005,197,1800,26.070
"unknown station",2005,197,1900,25.290
"unknown station",2005,197,2000,24.740
"unknown station",2005,197,2100,24.240
"unknown station",2005,197,2200,24.100
"unknown station",2005,197,2300,23.760
"unknown station",2005,197,2400,23.450
"unknown station",2005,198,100,23.280
"unknown station",2005,198,200,23.080
"unknown station",2005,198,300,23.250
"unknown station",2005,198,400,23.200
"unknown station",2005,198,500,23.240
"unknown station",2005,198,600,23.320
"unknown station",2005,198,700,23.450
"unknown station",2005,198,800,23.600
"unknown station",2005,198,900,24.180
"unknown station",2005,198,1000,24.820
"unknown station",2005,198,1100,25.910
"unknown station",2005,198,1200,27.060
"unknown station",2005,198,1300,27.910
"unknown station",2005,198,1400,27.700
"unknown station",2005,198,1500,28.020
"unknown station",2005,198,1600,27.840
"unknown station",2005,198,1700,27.050
"unknown station",2005,198,1800,26.660
"unknown station",2005,198,1900,25.820
"unknown station",2005,198,2000,25.260
"unknown station",2005,198,2100,24.920
"unknown station",2005,198,2200,24.630
"unknown station",2005,198,2300,24.510
"unknown station",2005,198,2400,24.050
"unknown station",2005,199,100,23.450
"unknown station",2005,199,200,23.400
"unknown station",2005,199,300,23.360
"unknown station",2005,199,400,23.440
"unknown station",2005,199,500,23.670
"unknown station",2005,199,600,24.280
"unknown station",2005,199,700,25.200
"unknown station",2005,199,800,26.130
"unknown station",2005,199,900,26.930
"unknown station",2005,199,1000,28.240
"unknown station",2005,199,1100,28.890
"unknown station",2005,199,1200,30.370
"unknown station",2005,199,1300,31.020
"unknown station",2005,199,1400,31.100
"unknown station",2005,199,1500,26.520
"unknown station",2005,199,1600,25.220
"unknown station",2005,199,1700,25.840
"unknown station",2005,199,1800,26.100
"unknown station",2005,199,1900,25.390
"unknown station",2005,199,2000,24.130
"unknown station",2005,199,2100,23.200
"unknown station",2005,199,2200,23.140
"unknown station",2005,199,2300,22.980
"unknown station",2005,199,2400,22.840
"unknown station",2005,200,100,22.730
"unknown station",2005,200,200,22.490
"unknown station",2005,200,300,22.320
"unknown station",2005,200,400,22.220
"unknown station",2005,200,500,22.170
"unknown station",2005,200,600,22.650
"unknown station",2005,200,700,23.770
"unknown station",2005,200,800,24.860
"unknown station",2005,200,900,27.480
"unknown station",2005,200,1000,28.450
"unknown station",2005,200,1100,29.810
"unknown station",2005,200,1200,30.950
"unknown station",2005,200,1300,31.710
"unknown station",2005,200,1400,31.940
"unknown station",2005,200,1500,32.730
"unknown station",2005,200,1600,28.460
"unknown station",2005,200,1700,27.790
"unknown station",2005,200,1800,27.580
"unknown station",2005,200,1900,25.740
"unknown station",2005,200,2000,25.070
"unknown station",2005,200,2100,24.440
"unknown station",2005,200,2200,23.630
"unknown station",2005,200,2300,23.140
"unknown station",2005,200,2400,22.710
"unknown station",2005,201,100,22.330
"unknown station",2005,201,200,22.050
"unknown station",2005,201,300,22.000
"unknown station",2005,201,400,21.380
"unknown station",2005,201,500,21.090
"unknown station",2005,201,600,20.800
"unknown station",2005,201,700,20.320
"unknown station",2005,201,800,22.840
"unknown station",2005,201,900,25.360
"unknown station",2005,201,1000,26.950
"unknown station",2005,201,1100,27.750
"unknown station",2005,201,1200,28.550
"unknown station",2005,201,1300,28.910
"unknown station",2005,201,1400,29.070
"unknown station",2005,201,1500,29.930
"unknown station",2005,201,1600,30.050
"unknown station",2005,201,1700,29.670
"unknown station",2005,201,1800,28.510
"unknown station",2005,201,1900,24.370
"unknown station",2005,201,2000,22.310
"unknown station",2005,201,2100,21.240
"unknown station",2005,201,2200,20.460
"unknown station",2005,201,2300,19.810
"unknown station",2005,201,2400,19.130
"unknown station",2005,202,100,18.520
"unknown station",2005,202,200,17.530
"unknown station",2005,202,300,16.530
"unknown station",2005,202,400,16.490
"unknown station",2005,202,500,16.350
"unknown station",2005,202,600,16.400
"unknown station",2005,202,700,17.770
"unknown station",2005,202,800,20.340
"unknown station",2005,202,900,23.530
"unknown station",2005,202,1000,25.780
"unknown station",2005,202,1100,27.180
"unknown station",2005,202,1200,28.470
"unknown station",2005,202,1300,29.200
"unknown station",2005,202,1400,30.360
"unknown station",2005,202,1500,30.890
"unknown station",2005,202,1600,29.950
"unknown station",2005,202,1700,27.090
"unknown station",2005,202,1800,26.420
"unknown station",2005,202,1900,25.200
"unknown station",2005,202,2000,23.090
"unknown station",2005,202,2100,21.840
"unknown station",2005,202,2200,20.810
"unknown station",2005,202,2300,19.940
"unknown station",2005,202,2400,19.430
